Num_Acc;catr;voie;v1;circ;nbv;vosp;prof;pr;pr1;plan;larrout;surf;infra;situ;vma
536549351;4;CHURCHILL AVENUE ET SQUARE;0;3;2;0;1;1;0;1;-1;1;0;1;50
536549352;3;JOFFRE (RUE DU MAL.);0;2;2;0;1;26;423;1;-1;1;0;1;50
536549352;3;ORMAGNE (RUE D');0;2;1;0;1;23;55;1;-1;1;0;1;50
536549353;4;;;2;2;1;1;-1;-1;1;7;2;0;1;50
536549354;4;BOULEVARD PERIPHERIQUE INTERIEUR SUD;0;1;1;0;2;-1;-1;1;-1;2;0;1;50
536549354;4;PORTE D ORLEANS;0;1;3;0;1;-1;-1;1;-1;2;0;1;70
536549355;4;AMBROISE CROIZAT;0;2;2;0;2;0;0;1;-1;1;0;1;50
536549356;3;154;;2;2;0;1;2;500;3;5;1;0;1;80
536549357;4;SEURAT;0;2;2;0;1;1;0;1;-1;2;0;1;30
536549357;4;SHAKESPEARE;0;2;2;0;1;1;0;1;-1;2;0;1;30
536549358;3;922;;2;2;0;1;21;400;3;7;1;9;3;90
536549359;4;BOULEVARD PERIPHERIQUE EXTERIEUR SUD;0;1;3;0;1;8;200;1;-1;1;0;1;70
536549360;4;PIERRE BROSSELETTE;0;2;2;0;1;0;0;1;-1;2;0;4;50
536549360;4;STRASBOURG (BD);0;3;2;0;1;0;0;1;-1;2;0;4;30
536549361;7;JOURJON VICTOR (CHEMIN);0;2;2;0;2;124;640;3;-1;2;0;8;90
536549362;2;122;;2;2;0;1;32;100;2;7;1;0;1;80
536549363;4;SAINT MÉDARD (BD);0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536549363;4;STADE (AV DU);0;2;2;0;1;-1;-1;1;-1;1;0;8;50
536549364;4;RUE BOURSAULT;0;1;1;0;1;-1;-1;1;-1;1;0;1;30
536549364;4;RUE LA CONDAMINE;0;1;2;2;1;-1;-1;1;-1;1;0;1;30
536549365;4;AVE DU MAL DE LATTRE DE TASSIGNY CAUD.;0;3;2;2;1;-1;-1;1;-1;1;0;3;30
536549365;4;;0;2;-1;;1;-1;-1;1;-1;1;0;1;30
536549366;3;80;0;2;2;0;1;26;500;1;;1;0;1;80
536549366;3;;0;2;2;0;2;-1;-1;1;;1;0;1;80
536549368;2;19;0;2;2;0;1;1;400;1;7;2;0;2;70
536549369;4;RUE ETIENNE MARCEL;0;1;1;3;1;-1;-1;1;-1;1;0;1;30
536549370;4;AVE ROLAND GARROS;0;2;2;0;1;-1;-1;1;-1;2;0;3;50
536549371;4;LOUIS BECKER        (Rue);0;1;1;2;1;-1;-1;1;-1;1;0;1;30
536549371;4;MAGENTA     (Rue);0;1;1;2;1;-1;-1;1;-1;1;0;1;30
536549372;3;11;0;2;2;0;2;36;700;1;7;1;0;1;80
536549373;4;BISSERIE (AVE DE);0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536549375;4;ALFRED KASTLER (RUE);0;2;3;1;1;-1;-1;1;-1;1;0;8;50
536549375;4;RHIN (AVENUE DU);0;3;3;1;1;-1;-1;1;-1;1;0;1;50
536549376;3;2076;0;2;2;0;2;22;500;1;7;1;0;1;90
536549377;4;LARRIBAU;0;2;2;0;1;-1;-1;3;-1;1;0;1;50
536549378;4;GIBERTINE (AVE DE LA);0;2;2;0;1;0;0;2;-1;1;5;1;50
536549378;4;SILHOL (MONTEE);0;2;2;0;1;0;0;1;-1;1;5;1;50
536549378;4;STALINGRAD (AVENUE DE);0;2;1;0;1;0;0;3;-1;1;5;1;50
536549378;4;TALABOT (BOULEVARD);0;2;2;0;1;0;0;3;-1;1;5;1;50
536549379;4;BOULEVARD DAVOUT;0;1;2;0;1;-1;-1;1;-1;1;0;1;50
536549380;4;BITACHON (RUE DE);0;2;2;0;2;-1;-1;3;-1;1;0;4;50
536549381;3;104;0;2;2;0;1;31;630;1;-1;1;0;1;90
536549382;3;R.D.767;0;3;4;0;1;0;0;1;-1;2;0;1;110
536549383;4;RUE DE CRIMEE;0;1;2;2;2;-1;-1;1;-1;2;0;1;30
536549383;4;RUE MEYNADIER;0;2;2;0;2;-1;-1;1;-1;2;0;1;30
536549384;4;GUILLOU (BOULEVARD YVES);0;2;4;0;1;-1;-1;1;-1;1;0;1;50
536549385;3;ESPAGNE (AVENUE D');0;2;2;0;1;10;550;1;;1;0;1;50
536549386;3;704;;2;2;0;1;3;150;1;7;1;0;1;80
536549387;3;22;;2;2;0;1;6;120;2;4;2;0;3;70
536549388;3;SAINT LEON (ROND POINT);0;1;3;0;1;7;300;2;-1;1;9;1;50
536549389;3;DARTY (MAGASIN) C/C BARNEOUD;0;1;0;3;1;0;9;1;0;1;0;6;30
536549390;4;AVENUE DES TERNES;0;2;6;0;1;-1;-1;1;-1;1;0;1;30
536549391;4;CALMETTE;0;2;2;0;1;-1;-1;1;-1;1;9;1;50
536549392;7;;;2;1;1;1;-1;-1;1;;1;9;1;50
536549393;4;COMMANDANT ROLLAND;0;2;0;0;2;1;0;1;-1;1;0;1;50
536549394;3;238;0;2;2;0;1;0;120;1;-1;1;0;1;50
536549395;3;rd1;;2;2;3;1;5;300;1;-1;1;0;1;50
536549396;4;AVENUE DE VILLIERS;0;2;4;1;1;-1;-1;1;-1;2;0;1;30
536549397;4;BARBILLION LOUIS (AV. LOUIS DE);0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536549397;4;VERMANDOIS (AV. DU);0;2;2;0;1;-1;-1;3;-1;1;0;1;50
536549398;3;9;;2;2;0;1;24;210;4;5;1;0;1;90
536549399;4;CHARLES LIVON (BOULEVARD);0;1;1;1;2;0;0;1;-1;2;9;5;50
536549400;4;BOULEVARD PERIPHERIQUE EXTERIEUR OUEST;0;1;1;0;1;-1;-1;1;-1;1;0;1;50
536549400;4;ROUTE DE LA MUETTE A NEUILLY;0;1;1;0;1;-1;-1;1;-1;1;0;1;50
536549402;4;PRADO (AVENUE DU);0;1;1;0;1;0;0;1;-1;1;0;1;50
536549403;4;FLANDRE DUNKERQUE 40 (AVENUE);0;2;2;0;1;-1;-1;3;-1;1;0;1;30
536549404;4;RUE D ORADOUR SUR GLANE;0;2;1;3;2;-1;-1;1;-1;1;;6;30
536549406;7;ROUBAIX (RUE DE);0;2;2;0;1;11;400;1;-1;1;0;1;30
536549407;4;RUE DE LA CONVENTION;0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536549408;4;AVENUE DE VERSAILLES;0;2;2;0;1;-1;-1;1;-1;1;0;1;30
536549408;4;;;2;-1;0;1;-1;-1;1;-1;1;0;1;30
536549409;2;2;;3;4;0;1;22;120;1;10;1;0;1;110
536549410;4;CANAL (RUE DU);0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536549411;4;RUE OLIVIER DE SERRES;0;1;1;1;1;-1;-1;1;-1;1;0;1;30
536549412;2;6;;2;2;0;1;11;-1;1;7;1;0;3;80
536549413;4;AVENUE DE LA REPUBLIQUE;0;2;4;1;1;-1;-1;1;-1;1;0;1;30
536549414;4;GALILEE (RUE DE);0;2;2;0;1;-1;-1;1;-1;1;0;1;30
536549415;3;86;0;1;2;3;1;0;0;1;-1;1;0;1;50
536549415;3;;0;1;0;0;4;0;0;1;-1;1;0;1;50
536549416;3;140;;2;1;0;1;3;336;1;4;2;0;1;90
536549416;3;38;0;2;2;0;1;11;28;1;;2;0;1;80
536549417;4;;0;2;2;0;1;-1;-1;1;-1;1;5;1;30
536549418;3;143;0;2;2;0;1;5;523;1;4;2;0;1;80
536549419;4;;0;1;1;0;1;0;0;1;-1;2;0;1;30
536549420;3;160;0;2;2;0;1;0;0;1;-1;1;0;1;50
536549421;4;BOULEVARD PASTEUR;0;1;2;1;2;-1;-1;1;-1;1;0;1;30
536549422;3;;;2;2;0;1;-1;-1;1;-1;1;0;8;50
536549423;4;;0;1;1;0;1;-1;-1;1;-1;1;0;1;30
536549423;4;;0;2;2;0;3;-1;-1;1;-1;1;0;1;30
536549424;3;JARDY;0;2;4;1;2;0;0;1;12;2;0;1;50
536549425;4;BOULEVARD DE PORT ROYAL;0;2;4;3;1;-1;-1;1;-1;1;;6;50
536549426;3;STALINGRAD (QUAI DE);0;3;1;0;1;0;0;1;-1;1;0;1;50
536549427;4;FRATERNITE (RUE DE LA);0;1;3;0;1;-1;-1;1;-1;1;5;1;50
536549427;4;POTIER (RUE EUGENE);0;1;3;0;1;-1;-1;1;-1;1;5;1;50
536549428;3;8;0;2;2;0;1;51;641;1;5;1;0;1;80
536549429;4;AVENUE D ITALIE;0;2;1;0;1;-1;-1;1;-1;1;8;1;30
536549430;3;911;0;2;2;0;1;120;590;2;;7;0;1;90
536549431;2;150;0;2;2;0;1;75;289;1;;1;0;3;50
536549432;4;FRATERNITE (RUE DE LA);0;2;3;0;1;-1;-1;1;-1;1;0;1;50
536549432;4;JAURES (BOULEVARD JEAN);0;2;3;0;1;-1;-1;1;-1;1;0;1;50
536549433;4;RUE DU FAUBOURG SAINT ANTOINE;0;1;0;1;1;-1;-1;1;-1;1;;5;30
536549434;3;25;0;2;2;3;1;25;0;1;5;1;6;6;50
536549435;4;;;2;2;0;1;-1;-1;1;-1;1;0;1;50
536549436;4;COURCELLES (RUE DE) DU 1 AU 97 ET 2 A 22;0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536549437;2;1;;2;2;0;2;48;900;3;7;1;0;1;70
536549438;3;RD210;;2;2;0;1;4;787;2;4;1;0;1;50
536549439;4;QUAI VOLTAIRE;0;1;3;3;1;-1;-1;1;-1;2;0;1;30
536549440;4;;;2;2;0;2;-1;-1;1;-1;1;0;3;80
536549441;4;QUAI FRANCOIS MITTERRAND;0;1;3;0;1;-1;-1;1;-1;1;9;1;30
536549442;4;JAURES (AVENUE JEAN) DU N° 74 A FIN (PAI;0;2;3;0;1;-1;-1;1;-1;1;0;1;50
536549443;4;;;2;2;0;1;-1;-1;3;3;1;0;3;80
536549444;3;6;;2;2;0;1;77;5;1;-1;1;0;1;80
536549445;4;;;2;1;0;2;-1;-1;1;-1;1;0;1;80
536549446;3;CORMIER (BOULEVARD DU);0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536549446;3;RD 202;0;2;2;0;1;0;280;1;5;1;0;1;50
536549447;3;;0;2;2;0;1;83;830;1;;1;0;3;80
536549448;3;813;0;2;2;0;1;9;200;1;8;1;0;3;70
536549449;4;ONZE NOVEMBRE 1918 AVENUE;0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536549450;4;;0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536549451;3;106;;2;2;0;2;18;270;2;;1;0;3;80
536549452;4;BEDIER BOULEVARD;0;3;4;0;1;1;0;1;-1;1;0;1;50
536549453;3;D;2;2;2;0;1;20;850;1;4;2;0;3;80
536549455;4;RUE MONTESQUIEU;0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536549456;3;960;;2;2;0;1;12;330;1;;2;0;3;80
536549457;2;;;3;2;0;2;32;775;3;-1;1;3;1;70
536549459;3;974;0;2;2;0;1;25;500;4;-1;1;0;1;80
536549461;7;VERDUN (BOULEVARD DE);0;3;7;0;1;36;;1;0;1;0;1;50
536549462;3;11;0;2;2;0;2;16;80;1;5;1;0;3;90
536549463;4;;;2;2;1;1;-1;-1;2;-1;2;0;3;50
536549464;4;SZIGETI (RUE);0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536549465;1;A50-Sens Aubagne vers Marseille;0;1;4;0;1;4;650;1;12;1;0;1;90
536549466;3;1;;2;1;0;1;-1;-1;1;-1;1;0;1;50
536549466;3;621;;2;2;0;1;0;730;1;-1;1;0;1;50
536549467;1;A50-Sens Marseille vers Aubagne;0;1;2;0;1;4;500;1;7;1;0;1;70
536549468;4;AVENUE MARCEL CACHIN;0;2;2;0;1;-1;-1;1;;1;0;1;50
536549468;4;RUE LÉON JOUHAUX;0;2;2;1;1;-1;-1;1;;1;0;1;50
536549469;3;971;;2;2;0;1;22;310;1;7;2;0;1;80
536549470;1;A7-Sens Lyon vers Marseille;0;1;2;0;2;271;500;1;10;1;0;6;90
536549471;4;CURIE (RUE PIERRE);0;2;4;0;1;-1;-1;1;-1;1;0;6;50
536549471;4;REPUBLIQUE (AVENUE DE LA);0;2;0;0;1;-1;-1;1;-1;1;0;6;50
536549472;1;A50;0;1;3;0;2;50;830;4;14;1;0;1;50
536549473;4;HEURTELOUP (BOULEVARD);0;2;5;0;1;-1;-1;1;-1;1;0;1;50
536549474;3;923;0;2;2;0;1;2;950;2;;7;0;1;80
536549475;3;;0;2;2;0;1;2;628;1;-1;1;0;1;30
536549476;2;RN 385 Extèrieure;0;3;3;0;2;54;700;1;;2;0;1;90
536549477;2;RN 104;0;3;2;0;1;28;299;1;;2;0;2;70
536549478;4;201;;2;2;0;1;-1;-1;3;7;1;0;1;50
536549480;3;102;0;2;2;0;1;24;230;3;4;2;0;1;80
536549481;2;PORTE DE LORIENT;0;3;7;0;1;14;223;1;-1;1;3;1;90
536549482;2;RN 104;0;3;1;0;1;16;899;1;;1;3;1;110
536549484;3;709;0;2;2;0;1;53;0;1;5;1;0;1;90
536549485;4;RUE LUCIEN FAURE;0;3;4;1;1;-1;-1;1;-1;1;;1;50
536549486;4;RUE GEORGES CLEMENCEAU;0;2;2;0;2;0;0;1;-1;1;0;1;50
536549487;3;4085;;2;2;0;1;6;400;2;7;2;2;1;50
536549488;4;BD DES FRERES MOGA;0;1;2;0;1;-1;-1;1;-1;1;1;1;50
536549489;4;BEDIER (AVENUE JOSEPH);0;1;1;0;2;-1;-1;1;-1;1;0;8;30
536549489;4;WAGNER (AVENUE RICHARD);0;2;1;0;1;-1;-1;1;-1;1;5;1;30
536549490;1;11;;1;3;0;1;161;700;1;14;2;3;1;130
536549491;4;PERRIN (RUE JEAN);0;2;2;0;1;-1;-1;3;-1;1;0;8;50
536549492;1;A29;;2;2;0;3;210;619;2;10;2;5;1;50
536549493;3;CRESSONNIERE (rue de la);0;2;2;0;2;0;0;2;-1;1;5;1;50
536549493;3;ROCADE SUD(RUE);0;2;2;0;1;0;0;1;-1;1;3;1;50
536549495;4;;;2;2;0;1;-1;-1;1;-1;1;0;1;50
536549496;4;JADFARD (RENE);0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536549497;4;EPITAPHE CHEMIN DE L';0;2;2;2;2;-1;-1;1;-1;1;0;1;50
536549498;4;;0;2;2;0;2;-1;-1;1;-1;1;0;1;50
536549499;3;MONTABO (ROUTE DE) 1;0;2;2;0;1;1;490;1;-1;1;0;1;50
536549500;4;MARECHAL LYAUTEY (AVENUE DU);0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536549500;4;ROGER AINI (RUE);0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536549501;4;;0;1;1;0;1;-1;-1;1;-1;1;0;1;30
536549501;4;;0;2;2;0;1;-1;-1;1;-1;1;0;1;30
536549502;4;RUE NICOLAS DULONG;0;2;1;0;1;-1;-1;1;-1;1;0;1;50
536549503;1;AUTOROUTE (A1);0;1;4;3;1;2;0;1;-1;1;2;1;90
536549504;3;CD 48;0;3;2;0;1;3;135;1;;1;0;1;80
536549505;1;A62;;2;2;0;1;25;350;1;10;1;0;1;130
536549506;4;BELLECOUR                           (PL);0;1;1;2;1;-1;-1;1;-1;1;0;1;30
536549506;4;COLONEL CHAMBONNET                  (R );0;1;3;1;1;-1;-1;1;-1;1;0;1;30
536549507;4;RHIN DANUBE ( AVENUE );0;2;3;0;1;1;0;1;-1;1;0;1;50
536549508;4;;0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536549509;4;FULCHIRON                           (QU);0;1;2;1;1;-1;-1;1;-1;1;0;5;50
536549510;2;RT3;;2;2;0;1;37;0;1;-1;1;0;8;70
536549511;4;ROME (RUE DE)        2 A 64;0;2;2;3;1;1;0;1;-1;1;6;1;50
536549511;4;VACON (RUE)      2 A 26;0;1;1;0;1;1;0;1;-1;1;6;1;50
536549512;4;JEAN MOULIN                         (QU);0;2;5;3;1;-1;-1;1;-1;1;0;1;50
536549512;4;JOSEPH SERLIN                       (R );0;1;1;2;1;-1;-1;1;-1;1;0;1;30
536549513;2;0;0;2;2;0;1;0;0;1;-1;1;0;1;70
536549514;2;11 - RT;0;3;4;0;1;0;0;1;-1;1;0;1;80
536549515;4;BOURRELY (CHEMIN DES);0;1;1;0;2;0;0;3;-1;1;0;1;50
536549517;3;CD 2 (CAMP MAJOR);0;1;2;0;1;1;0;2;;1;0;1;30
536549518;4;FREDIANI RUE LOUIS;0;1;2;0;2;0;0;1;-1;1;0;1;50
536549519;3;22;0;2;2;0;1;31;;1;7;1;0;1;70
536549519;3;;0;2;2;0;2;-1;-1;1;7;1;0;1;80
536549520;3;CHARLES DE GAULLE  AVENUE;0;2;2;0;1;6;903;1;-1;1;0;1;50
536549520;3;RUE DES HARAS;0;2;2;0;2;0;0;1;-1;1;0;1;50
536549521;3;MILLAU (AVENUE DE);0;2;2;0;1;2;830;1;-1;1;0;1;70
536549522;2;20;0;2;2;0;2;126;670;1;7;1;0;1;80
536549523;3;RTE DE LONGJUMEAU;0;2;2;1;1;1;0;1;-1;2;0;1;50
536549523;3;RUE GAY LUSSAC;0;2;2;0;1;1;0;1;-1;1;0;1;50
536549524;4;SENARDES (RUE DES;0;2;1;0;1;-1;-1;1;-1;1;0;1;50
536549525;4;;;2;2;0;1;-1;-1;1;-1;1;0;1;50
536549525;4;;;2;2;;1;-1;-1;1;-1;1;5;8;50
536549526;3;6113;0;2;2;0;1;100;350;2;7;1;0;3;80
536549527;4;;;2;4;0;1;-1;-1;1;-1;2;5;1;50
536549528;3;BD DE L EUROPE;0;1;1;0;1;0;0;1;-1;1;0;1;50
536549529;3;4;;2;2;0;1;22;621;2;0;1;3;1;70
536549530;3;63;;2;1;0;1;22;0;1;;1;0;1;50
536549530;3;887;;1;1;0;1;32;575;1;3;1;0;1;50
536549531;4;CHABEAUDIE  (CHEMIN DE LA);0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536549532;4;CIMIEZ (BD) A PARTIR DU 16-17;0;2;3;0;2;1;0;1;-1;1;0;1;50
536549533;3;9;;2;1;0;1;-1;-1;1;6;2;0;1;80
536549533;3;938;;2;1;0;1;12;500;1;6;2;0;1;80
536549534;2;R.N. 100;0;3;5;0;2;16;800;1;-1;1;0;1;90
536549535;2;DAUPHINE (AVENUE DU);0;2;2;0;2;160;450;3;-1;1;0;1;50
536549535;2;FORTVILLE (CHEMIN DE);0;2;2;0;3;0;1;1;-1;1;0;1;30
536549536;1;Autoroute A30;0;3;4;0;1;5;500;1;-1;2;0;1;110
536549537;3;15EME CORPS (AVE DU);0;2;2;0;1;27;610;1;-1;1;0;1;50
536549538;4;PORTE DE CHATILLON;0;1;3;0;1;6;700;1;-1;1;0;1;70
536549539;4;PORTE DE BAGNOLET;0;1;4;0;1;29;500;1;-1;1;0;1;70
536549540;3;AVENUE DE PROVENCE;0;3;4;0;1;117;760;1;-1;1;5;1;50
536549540;3;RUE DU GENDARME VEILEX;0;2;2;0;1;0;0;1;-1;1;5;1;50
536549541;3;CONTI (QUAI);0;3;5;0;1;3;570;1;-1;1;0;1;50
536549542;4;;;1;-1;;1;-1;-1;1;-1;1;0;1;30
536549542;4;RUE GUSTAVE CHARPENTIER;0;1;1;0;1;-1;-1;1;-1;1;0;1;30
536549543;1;A86;0;1;2;0;1;5;599;1;7;1;0;1;90
536549544;3;PRESIDENT J.F KENNEDY (AVENUE DU);0;2;2;0;1;10;310;1;-1;1;0;1;50
536549545;3;ROUTE DEPARTEMENTALE 15;0;2;2;0;2;1;500;1;-1;1;0;1;80
536549546;4;AVENUE VICTOR HUGO;0;1;1;0;1;-1;-1;2;-1;1;0;1;30
536549547;4;ALBERT EINSTEIN (BOULEVARD);0;1;1;0;1;0;0;2;-1;2;5;1;50
536549547;4;BLAISE PASCAL (AVENUE);0;3;4;0;1;0;0;1;-1;2;5;1;50
536549548;3;BD JOHN KENNEDY;0;2;2;0;1;0;0;1;-1;2;0;5;50
536549549;4;;;1;-1;;1;-1;-1;1;-1;1;0;5;30
536549549;4;QUAI DE VALMY;0;2;-1;1;2;-1;-1;1;-1;1;0;5;30
536549550;2;DEPARTEMENTALE 1004;0;3;4;0;1;5;81;1;-1;2;0;1;90
536549552;4;;;1;-1;;1;-1;-1;1;-1;1;0;1;30
536549552;4;RUE PIERRE CHARRON;0;2;1;0;1;-1;-1;1;-1;1;0;1;30
536549553;7;RD 938 (VERS GRAND COURONNE);0;2;2;0;1;1;180;3;;1;0;1;50
536549554;3;;;2;2;0;1;2;500;1;-1;1;0;1;90
536549555;4;RUE DES VERTUS;0;1;1;0;1;-1;-1;1;-1;1;0;1;30
536549555;4;RUE REAUMUR;0;1;3;3;1;-1;-1;1;-1;1;0;1;30
536549556;3;;;2;2;0;1;0;200;1;-1;1;0;1;50
536549557;7;BOURGTHEROULDE. RUE DE;0;2;2;0;2;8;250;2;;2;0;1;70
536549558;4;LECONTE DE LISLE (AVENUE);0;2;0;0;1;0;0;1;-1;1;0;1;50
536549560;4;SEIZIEME PORT (AVENUE DU);0;1;2;0;1;0;0;3;-1;2;0;1;50
536549561;4;14 ET 22 JUIN 1962;0;2;2;0;1;-1;-1;1;-1;2;0;1;30
536549563;4;FRISSARD (QUAI);0;2;-1;0;1;0;0;1;-1;2;0;1;50
536549564;4;CLAUDE BERNARD                      (QU);0;1;3;1;1;-1;-1;1;-1;1;0;3;50
536549565;4;;0;2;2;3;1;0;0;1;-1;1;;6;50
536549565;4;rond point d'Espagne;0;1;2;0;1;0;0;3;-1;1;0;6;50
536549566;4;ARVE (RUE DE L');0;2;2;0;1;0;1;1;-1;1;0;1;50
536549566;4;BROUAZ (RUE DU);0;2;2;0;2;0;1;1;-1;1;0;1;50
536549568;3;240;0;2;2;0;1;0;0;1;-1;1;0;1;50
536549569;4;FLEURY                              (R );0;1;1;0;1;-1;-1;1;-1;2;0;1;30
536549570;4;VERDUN AVENUE DE;0;3;2;0;1;-1;-1;1;-1;1;0;1;30
536549571;3;219;0;2;4;0;2;0;0;1;12;1;0;1;50
536549571;3;4;0;2;4;3;2;0;0;1;12;1;0;1;50
536549572;4;MADRID (ALLEE DE);0;2;2;0;2;0;0;3;-1;1;0;1;50
536549573;1;BEL-AIR (BOULEVARD DU);0;1;2;0;1;0;;1;-1;2;0;1;50
536549573;1;BEL-AIR (BOULEVARD DU);0;1;2;0;1;1;343;1;;2;0;1;90
536549574;4;CHAPIT RE ( RUE DU);0;1;2;0;1;0;0;1;-1;1;0;1;70
536549574;4;CHAPIT RE ( RUE DU);0;1;1;0;2;0;0;3;-1;1;0;1;50
536549575;4;SIEYES (RUE);0;1;1;1;1;-1;-1;1;-1;1;0;1;50
536549576;3;AV FRANCOIS MITTERRAND;0;1;4;0;1;0;0;1;-1;2;0;1;70
536549577;3;20;0;2;3;1;2;0;1;1;9;1;5;1;50
536549578;4;ANATOLE FRANCE (BD );0;2;2;0;1;0;0;1;-1;1;0;1;50
536549580;3;934;0;2;2;0;1;1;0;1;-1;1;0;1;50
536549581;4;DIJOU;0;2;1;0;1;-1;-1;1;-1;1;0;4;30
536549583;7;RN 28 (ROUTE DE NEUFCHATEL);0;2;2;0;1;6;1;1;-1;2;;1;50
536549584;9;LAIGNE RUE DE N° PAIRS 260 ET >;0;2;2;0;1;0;0;1;-1;1;0;1;50
536549584;9;PANORAMA (RUE DU) N° IMP;0;2;2;0;1;0;0;1;-1;1;0;1;50
536549585;4;;0;2;2;0;2;0;0;1;-1;2;0;1;50
536549587;3;RD673;0;2;2;0;1;2;915;1;-1;1;0;1;80
536549588;3;117;0;2;2;0;1;0;1;1;-1;1;0;1;30
536549588;3;;0;1;1;0;1;0;1;1;-1;1;0;1;30
536549589;4;SAVOIES (DES)                       (AL);0;1;2;0;1;-1;-1;1;-1;1;0;1;50
536549590;2;GAULLE (BOULEVARD CHARLES DE);0;4;3;0;1;46;790;1;-1;1;5;1;50
536549590;2;JAURES (RUE JEAN);0;2;2;0;1;-1;-1;1;-1;1;5;1;50
536549591;4;JEAN VOILLOT                        (R );0;2;2;0;2;-1;-1;1;-1;1;0;1;30
536549592;4;;0;2;2;0;1;0;0;1;-1;1;9;1;50
536549594;3;20;0;2;2;3;1;0;1;1;-1;1;0;1;40
536549595;4;;0;2;2;0;1;-1;-1;1;-1;1;0;1;30
536549595;4;;0;2;2;2;1;-1;-1;1;-1;1;0;1;50
536549596;4;LAHANCHIPIA (AVENUE);0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536549597;3;National ( boulevard );0;3;5;0;1;0;0;1;-1;2;5;1;30
536549597;3;Verdun 1916 ( avenue de );0;3;5;0;1;0;0;1;-1;2;5;1;30
536549598;4;NOYELLES (CHE. DE);0;2;0;0;1;-1;-1;1;-1;2;0;1;50
536549599;4;DANIELLE CASANOVA                   (R );0;1;1;2;1;-1;-1;1;-1;1;0;1;30
536549599;4;MATHIEU DUSSURGEY                   (R );0;2;2;0;1;-1;-1;1;-1;1;0;1;30
536549600;4;;0;2;2;2;2;-1;-1;1;-1;1;0;1;50
536549601;3;HENRI BARBUSSE (RUE) DE (1 A 73)   (2 A;0;2;3;0;1;0;0;1;;1;0;1;50
536549601;3;JEAN JAURES (BD) DE (1 A 45)   (2 A 54);0;1;3;0;1;0;0;1;-1;1;0;1;50
536549602;4;LUIS MARIANO ( RUE-ROND POINT));0;4;2;0;2;-1;-1;2;-1;1;0;1;30
536549602;4;SEEGER ALAN (RUE);0;2;2;0;2;-1;-1;3;-1;1;0;1;30
536549603;4;BIARRITZ (AVENUE DE);0;2;2;0;2;-1;-1;1;-1;2;0;1;50
536549604;3;352;0;2;2;0;1;13;55;3;5;1;0;3;80
536549604;3;;;2;2;0;1;-1;-1;1;-1;1;0;3;80
536549605;4;;0;2;2;2;1;-1;-1;1;-1;1;;5;30
536549606;3;HIPPOLYTE D'HUART (RUE;0;1;1;0;1;0;540;1;-1;1;0;1;50
536549606;3;MOULIN (RUE DU);0;1;1;0;2;-1;-1;2;-1;1;0;1;50
536549607;4;ACACIAS (RUE DES);0;2;2;0;2;-1;-1;1;-1;2;0;1;30
536549607;4;HAUSQUETTE (RUE DE);0;2;2;0;2;-1;-1;3;-1;2;0;1;30
536549608;4;BESANCON (ROUTE DE) N° IMPAIRS;0;2;2;0;2;-1;-1;3;;7;0;1;50
536549609;3;15;;2;2;0;1;12;910;1;5;1;0;1;80
536549609;3;69;;2;2;0;1;14;0;1;5;1;0;1;80
536549610;3;BASSEE (CHE DE LA);0;3;1;0;1;21;680;1;5;1;0;8;50
536549611;2;RN 165;0;3;4;0;1;55;375;1;-1;1;0;3;110
536549612;3;725;0;2;2;0;1;39;465;1;7;1;0;1;50
536549612;3;;;2;-1;;1;-1;-1;1;-1;1;5;1;50
536549613;3;FERRY (BOULEVARD JULES);0;1;1;0;1;34;;1;-1;1;0;1;30
536549614;7;HENTGES JOSEPH BOULEVARD;0;2;2;0;1;17;400;1;-1;1;0;1;50
536549615;4;0;0;2;2;0;1;0;0;1;-1;1;0;3;30
536549616;4;COLLOT D'HERBOIS ALLEE JEAN MARIE;0;2;2;0;1;0;0;1;-1;1;0;1;30
536549616;4;DROITS DE L'HOMME AVENUE DES;0;2;2;0;1;0;0;1;-1;1;0;1;30
536549618;4;CALMETTE RUE DU DOCTEUR;0;2;2;0;1;-1;-1;1;-1;1;0;1;30
536549618;4;CALMETTE RUE DU DOCTEUR;0;3;3;3;1;-1;-1;1;-1;1;0;1;50
536549619;4;CALVAIRE (RUE DU);0;1;1;0;1;0;0;1;-1;2;0;1;50
536549619;4;JAURES (RUE JEAN);0;2;2;0;1;0;0;1;-1;2;0;1;50
536549620;4;CUZIN (AV. F.);0;2;2;0;1;0;0;3;-1;9;0;4;50
